record_id,date,zone_id,zone_name,total_waste_kg,organic_waste_kg,plastic_waste_kg,paper_waste_kg,metal_waste_kg,glass_waste_kg,other_waste_kg,number_of_active_bins,average_bin_fill_percentage,overflow_count,collection_count,population_density,commercial_density,market_activity_level,holiday_flag,festival_flag,event_activity_level,rainfall_mm,temperature_c,avg_daily_generation_kg_14d,split
AMD-ZW-000132,2025-09-04,AMD-Z-33,Wadaj,2112.6,1135.47,371.12,237.95,35.3,85.05,247.72,16,45.79,2,15,28300,52,1.94,0,1,2,0.0,25.6,2062.82,train
AMD-ZW-000133,2025-09-05,AMD-Z-01,Navrangpura,8946.19,2509.2,2206.78,2338.19,241.23,628.04,1022.76,23,61.93,5,29,28500,88,3.29,0,1,2,0.0,31.9,7932.87,train
AMD-ZW-000134,2025-09-05,AMD-Z-02,Vastrapur,5636.98,1814.12,1073.89,1144.24,363.24,335.56,905.91,21,50.74,3,21,24200,72,2.52,0,1,2,0.0,31.9,4917.0,train
AMD-ZW-000135,2025-09-05,AMD-Z-03,Satellite,10025.74,1387.36,3084.48,3291.19,546.7,660.73,1055.28,23,59.19,8,33,26800,80,3.3,0,1,2,0.0,31.9,9706.17,train
AMD-ZW-000136,2025-09-05,AMD-Z-04,Bodakdev,7887.93,1808.15,2293.81,2068.7,370.52,392.33,954.43,19,62.98,5,26,21900,76,3.25,0,1,2,0.0,31.9,7074.05,train
AMD-ZW-000137,2025-09-05,AMD-Z-05,Prahlad Nagar,6759.24,1491.44,1715.65,2127.09,250.77,455.94,718.35,19,60.8,4,20,23100,84,3.3,0,1,2,0.0,31.9,5853.67,train
AMD-ZW-000138,2025-09-05,AMD-Z-06,Thaltej,1227.48,804.55,140.9,92.07,19.02,24.05,146.89,18,38.89,1,18,20400,58,1.75,0,1,2,0.0,31.9,1129.46,train
AMD-ZW-000139,2025-09-05,AMD-Z-07,Bopal,1649.73,815.59,283.61,189.38,39.84,59.24,262.06,17,36.42,0,20,17600,44,1.76,0,1,2,0.0,31.9,1495.06,train
AMD-ZW-000140,2025-09-05,AMD-Z-08,Gota,2396.91,1446.43,334.61,179.61,72.52,47.75,315.99,17,44.23,2,21,19800,46,1.9,0,1,2,0.0,31.9,2022.4,train
AMD-ZW-000141,2025-09-05,AMD-Z-09,Chandkheda,1790.18,913.99,331.09,200.76,48.11,61.9,234.32,18,39.09,0,16,22700,48,1.99,0,1,2,0.0,31.9,1818.95,train
AMD-ZW-000142,2025-09-05,AMD-Z-10,Motera,1886.53,1035.76,287.63,225.84,31.32,46.91,259.08,17,42.02,0,16,21300,52,2.06,0,1,2,0.0,31.9,2027.15,train
AMD-ZW-000143,2025-09-05,AMD-Z-11,Maninagar,15963.39,11978.58,1453.39,816.37,117.41,286.98,1310.65,23,64.48,7,32,35200,82,4.48,0,1,2,0.0,31.9,13776.65,train
AMD-ZW-000144,2025-09-05,AMD-Z-12,Paldi,2280.02,1257.34,356.58,231.13,52.4,91.77,290.8,17,45.99,0,13,26400,56,1.91,0,1,2,0.0,31.9,1953.84,train
AMD-ZW-000145,2025-09-05,AMD-Z-13,Vasna,2642.76,1222.44,459.26,321.2,71.76,90.82,477.28,17,47.52,4,17,29100,48,2.1,0,1,2,0.0,31.9,2235.16,train
AMD-ZW-000146,2025-09-05,AMD-Z-14,Shahibaug,6512.44,2425.72,1454.63,1201.58,179.37,304.74,946.4,16,50.18,2,20,27300,62,2.67,0,1,2,0.0,31.9,5698.49,train
AMD-ZW-000147,2025-09-05,AMD-Z-15,Naranpura,1775.13,1088.96,211.57,187.05,22.0,37.94,227.61,17,47.5,1,18,28900,58,1.87,0,1,2,0.0,31.9,1698.16,train
AMD-ZW-000148,2025-09-05,AMD-Z-16,Memnagar,1976.36,1265.38,259.42,120.45,23.27,51.33,256.52,16,47.24,1,16,25600,54,1.84,0,1,2,0.0,31.9,1766.11,train
AMD-ZW-000149,2025-09-05,AMD-Z-17,Isanpur,2291.6,1416.14,276.76,194.35,41.08,60.27,303.0,16,42.68,0,16,31400,46,1.92,0,1,2,0.0,31.9,2126.71,train
AMD-ZW-000150,2025-09-05,AMD-Z-18,Nikol,3340.37,1819.02,537.96,288.84,55.15,140.05,499.35,18,50.44,2,20,33800,50,1.99,0,1,2,0.0,31.9,2880.4,train
AMD-ZW-000151,2025-09-05,AMD-Z-19,Vastral,2165.06,1330.88,300.53,149.65,54.69,56.51,272.79,17,43.67,1,19,32600,48,1.87,0,1,2,0.0,31.9,1922.19,train
AMD-ZW-000152,2025-09-05,AMD-Z-20,Naroda,12046.82,1803.83,3096.96,2383.76,1325.76,1031.23,2405.29,20,61.3,9,36,30200,68,2.55,0,1,2,0.0,31.9,11293.04,train
AMD-ZW-000153,2025-09-05,AMD-Z-21,Odhav,8266.24,1588.21,2052.06,1394.65,1133.07,799.42,1298.84,18,56.02,1,21,28700,64,2.24,0,1,2,0.0,31.9,8627.71,train
AMD-ZW-000154,2025-09-05,AMD-Z-22,Vatva,7074.84,1328.58,1729.26,1416.5,801.42,554.82,1244.27,19,54.11,3,24,29500,66,2.16,0,1,2,0.0,31.9,7000.38,train
AMD-ZW-000155,2025-09-05,AMD-Z-23,Ranip,2245.19,1529.6,279.09,142.68,25.98,56.33,211.5,16,49.14,1,11,27800,50,2.0,0,1,2,0.0,31.9,2130.75,train
AMD-ZW-000156,2025-09-05,AMD-Z-24,Sabarmati,1696.88,1193.4,193.08,91.38,18.2,19.86,180.95,16,43.79,1,16,26100,54,2.12,0,1,2,0.0,31.9,1577.53,train
AMD-ZW-000157,2025-09-05,AMD-Z-25,Ellis Bridge,9082.82,2353.04,2418.05,2486.6,270.82,572.69,981.63,16,67.0,10,22,24900,82,3.3,0,1,2,0.0,31.9,7804.76,train
AMD-ZW-000158,2025-09-05,AMD-Z-26,Ashram Road,9954.43,1701.21,2835.88,3026.5,449.38,868.25,1073.21,18,71.02,8,27,23400,90,3.22,0,1,2,0.0,31.9,10042.15,train
AMD-ZW-000159,2025-09-05,AMD-Z-27,CG Road,10264.98,3085.48,2197.19,2831.67,297.61,605.11,1247.92,20,72.23,11,25,22800,94,3.2,0,1,2,0.0,31.9,9208.43,train
AMD-ZW-000160,2025-09-05,AMD-Z-28,Relief Road,14813.37,10215.62,1813.01,944.68,235.83,253.74,1350.49,22,60.73,11,36,37600,90,4.47,0,1,2,0.0,31.9,12542.66,train
AMD-ZW-000161,2025-09-05,AMD-Z-29,Shahpur,13648.85,10228.81,1142.52,763.59,110.2,302.73,1101.01,17,64.09,10,26,34800,74,4.5,0,1,2,0.0,31.9,11610.92,train
AMD-ZW-000162,2025-09-05,AMD-Z-30,Jamalpur,19833.45,15025.33,1596.55,916.43,335.75,330.48,1628.91,21,68.64,14,33,36900,86,4.45,0,1,2,0.0,31.9,17226.37,train
AMD-ZW-000163,2025-09-05,AMD-Z-31,Dariyapur,14789.73,11122.19,1219.22,940.05,223.09,259.75,1025.43,16,57.47,8,27,35100,70,4.52,0,1,2,0.0,31.9,12416.09,train
AMD-ZW-000164,2025-09-05,AMD-Z-32,Saraspur,5768.16,531.99,1656.28,1198.82,760.42,580.06,1040.59,16,49.64,1,20,31200,60,2.2,0,1,2,0.0,31.9,6087.26,train
AMD-ZW-000165,2025-09-05,AMD-Z-33,Wadaj,2240.46,1231.9,350.41,248.11,49.18,79.98,280.88,16,49.39,2,16,28300,52,1.98,0,1,2,0.0,31.9,2075.27,train
AMD-ZW-000166,2025-09-06,AMD-Z-01,Navrangpura,7428.21,2034.92,1850.85,1932.27,239.23,591.0,779.95,23,58.98,6,30,28500,88,2.47,0,1,3,7.6,30.3,8135.54,train
AMD-ZW-000167,2025-09-06,AMD-Z-02,Vastrapur,5847.74,1855.92,1215.88,1095.36,271.13,386.32,1023.12,21,50.44,3,19,24200,72,2.56,0,1,3,7.6,30.3,5060.99,train
AMD-ZW-000168,2025-09-06,AMD-Z-03,Satellite,8606.22,1321.69,2575.47,2792.41,311.26,605.42,999.96,23,55.66,2,33,26800,80,2.41,0,1,3,7.6,30.3,9770.08,train
AMD-ZW-000169,2025-09-06,AMD-Z-04,Bodakdev,6412.15,1686.14,1660.08,1801.9,224.78,326.97,712.28,19,59.67,3,29,21900,76,2.33,0,1,3,7.6,30.3,7236.83,train
AMD-ZW-000170,2025-09-06,AMD-Z-05,Prahlad Nagar,5868.75,1403.61,1609.66,1597.69,227.7,379.99,650.1,19,63.13,4,26,23100,84,2.47,0,1,3,7.6,30.3,6034.78,train
AMD-ZW-000171,2025-09-06,AMD-Z-06,Thaltej,1321.73,865.08,166.75,92.91,15.15,24.79,157.04,18,43.64,2,18,20400,58,1.9,0,1,3,7.6,30.3,1149.07,train
AMD-ZW-000172,2025-09-06,AMD-Z-07,Bopal,1784.0,808.17,307.3,234.13,36.78,76.26,321.36,17,40.05,1,18,17600,44,1.93,0,1,3,7.6,30.3,1526.0,train
AMD-ZW-000173,2025-09-06,AMD-Z-08,Gota,2368.57,1382.99,354.77,185.13,53.68,39.4,352.59,17,44.6,1,14,19800,46,1.91,0,1,3,7.6,30.3,2097.3,train
AMD-ZW-000174,2025-09-06,AMD-Z-09,Chandkheda,2063.16,969.78,411.57,254.65,41.26,60.5,325.4,18,42.91,0,16,22700,48,2.03,0,1,3,7.6,30.3,1813.19,train
AMD-ZW-000175,2025-09-06,AMD-Z-10,Motera,2217.39,1221.49,393.78,194.31,35.28,44.25,328.28,17,49.97,2,15,21300,52,1.94,0,1,3,7.6,30.3,1999.03,train
AMD-ZW-000176,2025-09-06,AMD-Z-11,Maninagar,19282.75,13987.52,1531.31,1147.47,208.73,431.21,1976.53,23,70.31,13,33,35200,82,4.73,0,1,3,7.6,30.3,14214.0,train
AMD-ZW-000177,2025-09-06,AMD-Z-12,Paldi,2521.35,1312.31,396.22,231.8,35.95,106.31,438.76,17,53.69,3,18,26400,56,2.04,0,1,3,7.6,30.3,2019.08,train
AMD-ZW-000178,2025-09-06,AMD-Z-13,Vasna,2749.1,1234.71,473.99,362.75,60.59,94.05,523.02,17,54.14,2,22,29100,48,1.84,0,1,3,7.6,30.3,2316.68,train
AMD-ZW-000179,2025-09-06,AMD-Z-14,Shahibaug,5899.56,2234.06,1328.3,1029.38,227.52,313.88,766.41,16,52.22,1,22,27300,62,2.61,0,1,3,7.6,30.3,5861.28,train
AMD-ZW-000180,2025-09-06,AMD-Z-15,Naranpura,1919.83,1023.78,274.5,225.66,41.71,50.63,303.54,17,54.28,4,17,28900,58,1.91,0,1,3,7.6,30.3,1713.55,train
AMD-ZW-000181,2025-09-06,AMD-Z-16,Memnagar,2079.26,1336.87,208.13,191.03,35.45,29.45,278.33,16,49.21,2,16,25600,54,1.89,0,1,3,7.6,30.3,1808.16,train
AMD-ZW-000182,2025-09-06,AMD-Z-17,Isanpur,2401.43,1536.1,272.55,177.7,27.84,113.68,273.56,16,47.24,2,18,31400,46,1.92,0,1,3,7.6,30.3,2159.69,train
AMD-ZW-000183,2025-09-06,AMD-Z-18,Nikol,3465.82,1865.15,534.71,320.67,45.17,141.34,558.79,18,49.09,1,20,33800,50,1.94,0,1,3,7.6,30.3,2972.39,train
AMD-ZW-000184,2025-09-06,AMD-Z-19,Vastral,2287.31,1352.79,298.72,230.12,40.64,53.1,311.95,17,48.35,3,17,32600,48,1.91,0,1,3,7.6,30.3,1970.76,train
AMD-ZW-000185,2025-09-06,AMD-Z-20,Naroda,8792.98,1343.48,2289.23,1760.66,1123.28,626.83,1649.49,20,49.64,3,31,30200,68,1.81,0,1,3,7.6,30.3,11443.8,train
AMD-ZW-000186,2025-09-06,AMD-Z-21,Odhav,7668.35,1239.42,1807.81,1297.32,1050.71,538.79,1734.3,18,50.16,3,24,28700,64,1.42,0,1,3,7.6,30.3,8555.41,train
AMD-ZW-000187,2025-09-06,AMD-Z-22,Vatva,5905.91,1036.14,1421.44,1220.41,742.74,413.84,1071.34,19,50.63,2,24,29500,66,1.49,0,1,3,7.6,30.3,7015.27,train
AMD-ZW-000188,2025-09-06,AMD-Z-23,Ranip,2435.47,1751.82,215.91,160.35,21.95,46.2,239.25,16,53.02,1,15,27800,50,1.94,0,1,3,7.6,30.3,2153.64,train
AMD-ZW-000189,2025-09-06,AMD-Z-24,Sabarmati,1788.85,1125.23,248.11,157.45,20.07,25.96,212.03,16,41.33,2,12,26100,54,2.03,0,1,3,7.6,30.3,1601.4,train
AMD-ZW-000190,2025-09-06,AMD-Z-25,Ellis Bridge,6886.65,1702.84,1749.17,1994.71,221.93,384.81,833.19,16,58.76,2,24,24900,82,2.48,0,1,3,7.6,30.3,8060.37,train
AMD-ZW-000191,2025-09-06,AMD-Z-26,Ashram Road,8599.29,1456.54,2889.49,2583.64,265.95,584.26,819.4,18,64.01,7,24,23400,90,2.44,0,1,3,7.6,30.3,10024.6,train
AMD-ZW-000192,2025-09-06,AMD-Z-27,CG Road,8807.24,2822.48,1996.94,2125.66,335.84,537.72,988.6,20,57.28,3,31,22800,94,2.4,0,1,3,7.6,30.3,9419.74,train
AMD-ZW-000193,2025-09-06,AMD-Z-28,Relief Road,17548.58,11784.04,2155.05,1266.15,262.86,505.63,1574.84,22,70.59,16,39,37600,90,4.68,0,1,3,7.6,30.3,12996.8,train
AMD-ZW-000194,2025-09-06,AMD-Z-29,Shahpur,15994.51,11869.31,1334.62,980.97,97.65,308.84,1403.13,17,73.13,14,27,34800,74,4.74,0,1,3,7.6,30.3,12018.5,train
AMD-ZW-000195,2025-09-06,AMD-Z-30,Jamalpur,23381.75,17454.14,2209.06,1165.68,221.93,315.02,2015.92,21,70.72,18,36,36900,86,4.7,0,1,3,7.6,30.3,17747.79,train
AMD-ZW-000196,2025-09-06,AMD-Z-31,Dariyapur,18744.11,14083.47,1691.82,879.2,187.77,326.0,1575.85,16,69.91,11,26,35100,70,4.75,0,1,3,7.6,30.3,12890.82,train
AMD-ZW-000197,2025-09-06,AMD-Z-32,Saraspur,4643.56,364.84,1417.0,1013.17,639.77,385.33,823.46,16,40.61,1,18,31200,60,1.39,0,1,3,7.6,30.3,6023.44,train
AMD-ZW-000198,2025-09-06,AMD-Z-33,Wadaj,2351.73,1365.24,326.23,191.87,56.41,96.36,315.61,16,52.12,3,16,28300,52,1.89,0,1,3,7.6,30.3,2108.31,train
AMD-ZW-000199,2025-09-07,AMD-Z-01,Navrangpura,4675.63,1450.4,1016.35,1317.83,120.87,303.33,466.85,23,44.52,2,28,28500,88,1.74,0,0,0,0.0,29.1,8017.65,train
AMD-ZW-000200,2025-09-07,AMD-Z-02,Vastrapur,4188.04,1621.02,937.83,688.28,142.04,253.15,545.71,21,42.64,0,22,24200,72,2.01,0,0,0,0.0,29.1,5192.12,train
AMD-ZW-000201,2025-09-07,AMD-Z-03,Satellite,5511.08,936.24,1596.23,1668.73,320.35,410.89,578.62,23,45.34,0,32,26800,80,1.85,0,0,0,0.0,29.1,9576.11,train
AMD-ZW-000202,2025-09-07,AMD-Z-04,Bodakdev,3715.08,989.1,870.09,980.82,199.33,270.88,404.86,19,42.51,1,27,21900,76,1.83,0,0,0,0.0,29.1,7099.38,train
AMD-ZW-000203,2025-09-07,AMD-Z-05,Prahlad Nagar,3548.43,950.96,708.81,1006.68,148.87,291.44,441.67,19,49.33,1,19,23100,84,1.91,0,0,0,0.0,29.1,6007.11,train
AMD-ZW-000204,2025-09-07,AMD-Z-06,Thaltej,1165.34,736.8,129.23,89.22,18.95,53.56,137.59,18,42.72,1,19,20400,58,1.47,0,0,0,0.0,29.1,1177.84,train
AMD-ZW-000205,2025-09-07,AMD-Z-07,Bopal,1535.26,704.06,280.6,184.46,50.4,59.67,256.07,17,38.68,0,20,17600,44,1.35,0,0,0,0.0,29.1,1569.0,train
AMD-ZW-000206,2025-09-07,AMD-Z-08,Gota,2092.82,1246.3,271.62,188.31,37.1,66.42,283.07,17,47.33,0,21,19800,46,1.41,0,0,0,0.0,29.1,2142.51,train
AMD-ZW-000207,2025-09-07,AMD-Z-09,Chandkheda,4172.9,2201.31,672.89,461.37,100.16,124.49,612.67,18,66.22,7,18,22700,48,1.46,0,0,0,0.0,29.1,1854.86,train
AMD-ZW-000208,2025-09-07,AMD-Z-10,Motera,1788.6,986.52,245.22,176.01,46.08,35.61,299.15,17,48.4,0,15,21300,52,1.47,0,0,0,0.0,29.1,2035.42,train
AMD-ZW-000209,2025-09-07,AMD-Z-11,Maninagar,14617.72,10566.03,1432.18,706.36,257.95,330.4,1324.8,23,63.75,7,32,35200,82,4.55,0,0,0,0.0,29.1,15058.79,train
AMD-ZW-000210,2025-09-07,AMD-Z-12,Paldi,2443.09,1328.68,372.61,263.32,38.98,48.7,390.8,17,48.69,2,13,26400,56,1.43,0,0,0,0.0,29.1,2102.79,train
AMD-ZW-000211,2025-09-07,AMD-Z-13,Vasna,2247.38,1062.53,385.71,263.57,59.2,68.82,407.54,17,43.26,2,17,29100,48,1.43,0,0,0,0.0,29.1,2388.75,train
AMD-ZW-000212,2025-09-07,AMD-Z-14,Shahibaug,4817.96,1966.67,912.74,775.16,174.87,270.71,717.8,16,52.17,4,19,27300,62,2.06,0,0,0,0.0,29.1,5867.66,train
AMD-ZW-000213,2025-09-07,AMD-Z-15,Naranpura,1832.52,1093.2,236.39,166.3,41.37,44.59,250.66,17,52.92,2,17,28900,58,1.34,0,0,0,0.0,29.1,1747.93,train
AMD-ZW-000214,2025-09-07,AMD-Z-16,Memnagar,1853.62,1246.81,185.12,117.26,21.79,53.07,229.58,16,49.7,1,17,25600,54,1.39,0,0,0,0.0,29.1,1853.34,train
AMD-ZW-000215,2025-09-07,AMD-Z-17,Isanpur,2164.53,1381.07,276.88,145.29,34.8,54.29,272.2,16,41.99,0,16,31400,46,1.44,0,0,0,0.0,29.1,2199.98,train
AMD-ZW-000216,2025-09-07,AMD-Z-18,Nikol,3187.8,1664.79,549.52,300.27,72.75,109.15,491.32,18,48.5,1,18,33800,50,1.39,0,0,0,0.0,29.1,3054.63,train
AMD-ZW-000217,2025-09-07,AMD-Z-19,Vastral,2038.24,1265.38,235.73,170.72,30.41,59.16,276.84,17,46.55,3,18,32600,48,1.4,0,0,0,0.0,29.1,2023.52,train
AMD-ZW-000218,2025-09-07,AMD-Z-20,Naroda,5362.93,1023.77,1163.69,1301.55,657.33,370.61,845.97,20,42.65,0,30,30200,68,1.25,0,0,0,0.0,29.1,11001.99,train
AMD-ZW-000219,2025-09-07,AMD-Z-21,Odhav,4070.58,758.95,1059.58,650.0,532.29,268.37,801.38,18,33.33,0,20,28700,64,1.0,0,0,0,0.0,29.1,8407.57,train
AMD-ZW-000220,2025-09-07,AMD-Z-22,Vatva,3625.4,717.28,972.48,686.01,429.15,298.83,521.65,19,38.52,1,23,29500,66,1.01,0,0,0,0.0,29.1,6830.38,train
AMD-ZW-000221,2025-09-07,AMD-Z-23,Ranip,2244.45,1604.15,167.13,121.69,29.26,69.93,252.28,16,42.53,0,12,27800,50,1.39,0,0,0,0.0,29.1,2200.61,train
AMD-ZW-000222,2025-09-07,AMD-Z-24,Sabarmati,1603.24,1099.9,147.44,123.41,34.64,23.39,174.46,16,45.94,1,16,26100,54,1.55,0,0,0,0.0,29.1,1632.64,train
AMD-ZW-000223,2025-09-07,AMD-Z-25,Ellis Bridge,4321.07,1100.81,1229.59,1101.89,144.38,341.11,403.3,16,46.85,0,19,24900,82,1.84,0,0,0,0.0,29.1,7864.75,train
AMD-ZW-000224,2025-09-07,AMD-Z-26,Ashram Road,4998.56,974.48,1387.44,1456.29,208.84,444.47,527.03,18,52.47,1,22,23400,90,1.75,0,0,0,0.0,29.1,9787.05,train
AMD-ZW-000225,2025-09-07,AMD-Z-27,CG Road,6174.95,2236.68,1258.33,1484.49,216.47,379.94,599.04,20,52.19,4,24,22800,94,1.85,0,0,0,0.0,29.1,9317.66,train
AMD-ZW-000226,2025-09-07,AMD-Z-28,Relief Road,12883.16,8952.82,1340.93,1006.33,197.52,294.59,1090.97,22,61.82,13,35,37600,90,4.53,0,0,0,0.0,29.1,13755.43,train
AMD-ZW-000227,2025-09-07,AMD-Z-29,Shahpur,12537.53,9591.03,865.16,631.58,238.13,229.05,982.58,17,65.36,11,27,34800,74,4.51,0,0,0,0.0,29.1,12681.17,train
AMD-ZW-000228,2025-09-07,AMD-Z-30,Jamalpur,17811.83,12986.84,1581.05,1017.8,248.4,315.56,1662.18,21,60.7,11,35,36900,86,4.52,0,0,0,0.0,29.1,18686.78,train
AMD-ZW-000229,2025-09-07,AMD-Z-31,Dariyapur,15655.58,12420.14,970.09,1004.09,128.91,311.6,820.76,16,64.75,8,27,35100,70,4.47,0,0,0,0.0,29.1,13866.37,train
AMD-ZW-000230,2025-09-07,AMD-Z-32,Saraspur,2905.24,281.82,816.32,597.67,418.62,313.21,477.59,16,33.22,0,20,31200,60,1.05,0,0,0,,29.1,5793.46,train
AMD-ZW-000231,2025-09-07,AMD-Z-33,Wadaj,2187.7,1231.99,302.75,232.56,73.54,90.58,256.28,16,44.35,1,18,28300,52,1.41,0,0,0,0.0,29.1,2148.88,train
AMD-ZW-000232,2025-09-08,AMD-Z-01,Navrangpura,6870.09,1937.2,1740.14,1747.14,283.76,472.55,689.31,23,48.03,0,29,28500,88,2.68,0,0,0,0.0,29.9,7540.22,train
AMD-ZW-000233,2025-09-08,AMD-Z-02,Vastrapur,4332.27,1543.58,992.35,808.28,158.99,243.03,586.04,21,39.39,0,19,24200,72,2.05,0,0,0,0.0,29.9,5048.68,train
AMD-ZW-000234,2025-09-08,AMD-Z-03,Satellite,8042.63,1388.83,2358.91,2419.62,424.69,576.37,874.2,23,50.71,2,33,26800,80,2.59,0,0,0,0.0,29.9,8995.39,train
AMD-ZW-000235,2025-09-08,AMD-Z-04,Bodakdev,6028.28,1782.59,1451.26,1519.77,221.12,435.78,617.77,19,42.78,0,28,21900,76,2.66,0,0,0,0.0,29.9,6615.91,train
AMD-ZW-000236,2025-09-08,AMD-Z-05,Prahlad Nagar,4985.92,1132.17,1192.18,1464.33,268.68,316.9,611.67,19,52.17,2,24,23100,84,2.7,0,0,0,0.0,29.9,5655.87,train
AMD-ZW-000237,2025-09-08,AMD-Z-06,Thaltej,1001.44,644.74,112.26,76.03,11.4,25.41,131.58,18,37.83,2,19,20400,58,1.42,0,0,0,0.0,29.9,1176.06,train
AMD-ZW-000238,2025-09-08,AMD-Z-07,Bopal,1363.07,651.34,218.02,182.45,40.71,52.21,218.34,17,31.09,0,18,17600,44,1.32,0,0,0,0.0,29.9,1564.18,train
AMD-ZW-000239,2025-09-08,AMD-Z-08,Gota,1785.98,1038.98,256.29,159.83,31.6,67.02,232.26,17,38.21,1,14,19800,46,1.38,0,0,0,0.0,29.9,2135.41,train
AMD-ZW-000240,2025-09-08,AMD-Z-09,Chandkheda,1554.73,800.63,243.99,149.66,44.17,54.19,262.1,18,43.36,2,18,22700,48,1.49,0,0,0,0.0,29.9,2186.01,train
AMD-ZW-000241,2025-09-08,AMD-Z-10,Motera,1596.85,841.43,248.72,203.56,43.17,46.42,213.55,17,40.95,0,15,21300,52,1.41,0,0,0,0.0,29.9,2000.16,train
AMD-ZW-000242,2025-09-08,AMD-Z-11,Maninagar,11230.11,8078.02,1104.47,672.75,175.24,182.96,1016.65,23,49.24,3,35,35200,82,4.18,0,0,0,0.0,29.9,14995.78,train
AMD-ZW-000243,2025-09-08,AMD-Z-12,Paldi,1983.93,1086.06,293.0,212.83,50.53,60.4,281.11,17,46.65,1,19,26400,56,1.4,0,0,0,0.0,29.9,2151.4,train
AMD-ZW-000244,2025-09-08,AMD-Z-13,Vasna,2052.84,889.62,388.21,249.93,42.69,66.41,415.97,17,43.16,0,20,29100,48,1.32,0,0,0,0.0,29.9,2368.55,train
AMD-ZW-000245,2025-09-08,AMD-Z-14,Shahibaug,5218.99,2252.97,1015.63,786.32,281.2,270.09,612.77,16,43.3,0,20,27300,62,2.09,0,0,0,0.0,29.9,5717.7,train
AMD-ZW-000246,2025-09-08,AMD-Z-15,Naranpura,1502.98,891.69,232.26,138.3,36.83,39.87,164.03,17,53.65,3,17,28900,58,1.28,0,0,0,0.0,29.9,1760.02,train
AMD-ZW-000247,2025-09-08,AMD-Z-16,Memnagar,1663.82,1118.5,204.55,104.2,21.0,30.58,184.98,16,45.6,3,15,25600,54,1.33,0,0,0,0.0,29.9,1853.38,train
AMD-ZW-000248,2025-09-08,AMD-Z-17,Isanpur,1940.01,1275.49,250.28,127.45,19.21,71.7,195.88,16,42.06,0,18,31400,46,1.45,0,0,0,0.0,29.9,2194.92,train
AMD-ZW-000249,2025-09-08,AMD-Z-18,Nikol,2880.08,1475.46,450.27,300.74,72.02,141.36,440.23,18,50.36,2,19,33800,50,1.43,0,0,0,0.0,29.9,3073.65,train
AMD-ZW-000250,2025-09-08,AMD-Z-19,Vastral,1699.28,1020.48,223.22,152.06,41.42,45.74,216.36,17,40.67,0,18,32600,48,1.44,0,0,0,0.0,29.9,2025.62,train
AMD-ZW-000251,2025-09-08,AMD-Z-20,Naroda,10293.0,1728.57,2650.7,1542.81,1494.37,1120.84,1755.71,20,48.04,2,34,30200,68,2.02,0,0,0,0.0,29.9,10196.41,train
AMD-ZW-000252,2025-09-08,AMD-Z-21,Odhav,7796.5,1432.64,1892.12,1353.48,976.34,780.88,1361.04,18,40.47,0,22,28700,64,1.64,0,0,0,0.0,29.9,7788.0,train
AMD-ZW-000253,2025-09-08,AMD-Z-22,Vatva,6777.62,1559.98,1660.85,1172.17,715.44,604.93,1064.26,19,41.97,1,24,29500,66,1.58,0,0,0,0.0,29.9,6372.52,train
AMD-ZW-000254,2025-09-08,AMD-Z-23,Ranip,1724.27,1169.93,180.99,121.59,25.72,53.7,172.35,16,41.02,1,15,27800,50,1.34,0,0,0,0.0,29.9,2206.87,train
AMD-ZW-000255,2025-09-08,AMD-Z-24,Sabarmati,1355.94,873.48,162.56,105.2,23.98,38.67,152.07,16,39.45,0,12,26100,54,1.5,0,0,0,0.0,29.9,1628.44,train
AMD-ZW-000256,2025-09-08,AMD-Z-25,Ellis Bridge,6599.56,1819.59,1778.86,1735.45,266.01,392.32,607.33,16,47.17,0,19,24900,82,2.61,0,0,0,0.0,29.9,7358.51,train
AMD-ZW-000257,2025-09-08,AMD-Z-26,Ashram Road,8014.63,1450.42,2438.2,2419.8,404.36,662.14,639.72,18,55.03,5,25,23400,90,2.68,0,0,0,0.0,29.9,9102.98,train
AMD-ZW-000258,2025-09-08,AMD-Z-27,CG Road,7712.6,2474.84,1735.96,1753.8,315.72,573.3,858.98,20,52.41,2,25,22800,94,2.67,0,0,0,0.0,29.9,8868.7,train
AMD-ZW-000259,2025-09-08,AMD-Z-28,Relief Road,10449.16,7635.95,899.54,666.34,129.33,273.92,844.09,22,50.58,3,35,37600,90,4.1,0,0,0,0.0,29.9,13630.82,train
AMD-ZW-000260,2025-09-08,AMD-Z-29,Shahpur,9564.02,7155.3,857.75,620.74,94.68,207.52,628.02,17,50.91,2,26,34800,74,4.12,0,0,0,0.0,29.9,12660.65,train
AMD-ZW-000261,2025-09-08,AMD-Z-30,Jamalpur,13188.84,10024.36,945.58,977.26,153.2,349.71,738.73,21,48.42,1,34,36900,86,4.18,0,0,0,0.0,29.9,18561.79,train
AMD-ZW-000262,2025-09-08,AMD-Z-31,Dariyapur,11114.37,8796.94,699.88,565.25,139.22,181.79,731.29,16,42.34,1,27,35100,70,4.12,0,0,0,0.0,29.9,14121.97,train
AMD-ZW-000263,2025-09-08,AMD-Z-32,Saraspur,5601.08,527.4,1499.81,1169.41,765.78,583.4,1055.29,16,37.51,1,18,31200,60,1.72,0,0,0,0.0,29.9,5380.85,train
AMD-ZW-000264,2025-09-08,AMD-Z-33,Wadaj,2273.16,1246.18,379.73,225.8,68.96,56.97,295.52,16,44.08,2,15,28300,52,1.36,0,0,0,0.0,29.9,2154.42,train
