composition_id,bin_id,zone_id,zone_name,timestamp,date,waste_stream,plastic_percentage,paper_percentage,metal_percentage,glass_percentage,organic_percentage,other_percentage,total_waste_kg,collection_id,composition_source,confidence,split
AMD-COMP-035057,AMD-BIN-0395,AMD-Z-22,Vatva,2025-09-01 12:36:15,2025-09-01,Dry,36.29,18.94,11.65,0.9,4.33,27.89,361.96,AMD-COL-0164775,image_classifier,0.747,train
AMD-COMP-014270,AMD-BIN-0159,AMD-Z-09,Chandkheda,2025-09-01 12:36:23,2025-09-01,Mixed,13.45,13.19,0.23,3.07,64.99,5.07,149.05,AMD-COL-0067578,sensor_estimate,0.624,train
AMD-COMP-047680,AMD-BIN-0525,AMD-Z-29,Shahpur,2025-09-01 12:36:30,2025-09-01,Commercial,10.91,18.97,2.09,4.94,49.53,13.56,276.72,AMD-COL-0223435,image_classifier,0.774,train
AMD-COMP-033482,AMD-BIN-0379,AMD-Z-21,Odhav,2025-09-01 12:36:38,2025-09-01,Recyclable,31.5,19.98,16.92,14.93,1.48,15.19,506.67,AMD-COL-0157418,image_classifier,0.875,train
AMD-COMP-029625,AMD-BIN-0343,AMD-Z-19,Vastral,2025-09-01 12:36:41,2025-09-01,Organic,3.26,1.8,0.05,0.05,92.23,2.61,38.11,AMD-COL-0139498,manual_audit,0.919,train
AMD-COMP-005758,AMD-BIN-0065,AMD-Z-03,Satellite,2025-09-01 12:36:45,2025-09-01,Mixed,25.99,29.11,0.05,12.77,24.35,7.73,83.56,AMD-COL-0027436,image_classifier,0.852,train
AMD-COMP-004488,AMD-BIN-0052,AMD-Z-03,Satellite,2025-09-01 12:36:58,2025-09-01,Recyclable,29.0,46.86,3.39,4.26,2.28,14.21,531.38,AMD-COL-0021252,image_classifier,0.718,train
AMD-COMP-006685,AMD-BIN-0073,AMD-Z-04,Bodakdev,2025-09-01 12:37:10,2025-09-01,Mixed,21.39,28.2,1.29,5.33,27.47,16.32,90.66,AMD-COL-0031862,image_classifier,0.915,train
AMD-COMP-014382,AMD-BIN-0161,AMD-Z-09,Chandkheda,2025-09-01 12:37:45,2025-09-01,Mixed,15.23,3.71,3.6,0.1,63.58,13.78,77.41,AMD-COL-0068136,image_classifier,0.898,train
AMD-COMP-035751,AMD-BIN-0401,AMD-Z-22,Vatva,2025-09-01 12:37:48,2025-09-01,Dry,32.07,21.11,4.46,7.28,8.19,26.89,90.68,AMD-COL-0168074,sensor_estimate,0.825,train
AMD-COMP-011355,AMD-BIN-0124,AMD-Z-07,Bopal,2025-09-01 12:38:01,2025-09-01,Organic,1.97,1.25,0.4,0.05,88.71,7.62,85.69,AMD-COL-0053941,image_classifier,0.858,train
AMD-COMP-016488,AMD-BIN-0191,AMD-Z-10,Motera,2025-09-01 12:38:12,2025-09-01,Mixed,11.92,5.78,5.59,3.7,55.18,17.83,556.28,AMD-COL-0077908,manual_audit,0.98,train
AMD-COMP-014190,AMD-BIN-0158,AMD-Z-09,Chandkheda,2025-09-01 12:40:05,2025-09-01,Mixed,11.96,4.12,0.05,2.56,60.58,20.73,271.65,AMD-COL-0067215,image_classifier,0.902,train
AMD-COMP-045468,AMD-BIN-0508,AMD-Z-28,Relief Road,2025-09-01 12:40:41,2025-09-01,Organic,5.89,0.7,0.05,1.64,90.45,1.27,848.51,AMD-COL-0213082,image_classifier,0.862,train
AMD-COMP-028766,AMD-BIN-0333,AMD-Z-19,Vastral,2025-09-01 12:41:22,2025-09-01,Mixed,21.7,5.03,0.27,1.87,53.47,17.66,301.21,AMD-COL-0135452,image_classifier,0.857,train
AMD-COMP-017222,AMD-BIN-0198,AMD-Z-11,Maninagar,2025-09-01 12:42:15,2025-09-01,Organic,5.12,2.72,1.47,1.08,89.56,0.05,186.55,AMD-COL-0081243,image_classifier,0.919,train
AMD-COMP-028604,AMD-BIN-0330,AMD-Z-18,Nikol,2025-09-01 12:42:23,2025-09-01,Dry,21.92,25.86,1.43,2.54,25.15,23.1,359.6,AMD-COL-0134706,image_classifier,0.772,train
AMD-COMP-030577,AMD-BIN-0353,AMD-Z-20,Naroda,2025-09-01 12:42:24,2025-09-01,Organic,9.82,10.18,0.05,3.0,69.57,7.38,66.37,AMD-COL-0143707,image_classifier,0.807,train
AMD-COMP-034918,AMD-BIN-0394,AMD-Z-22,Vatva,2025-09-01 12:42:36,2025-09-01,Recyclable,29.57,19.61,11.73,18.35,1.47,19.27,347.8,AMD-COL-0164045,image_classifier,0.922,train
AMD-COMP-035664,AMD-BIN-0400,AMD-Z-22,Vatva,2025-09-01 12:43:39,2025-09-01,Recyclable,34.21,23.62,15.56,9.55,7.53,9.53,499.34,AMD-COL-0167698,sensor_estimate,0.783,train
AMD-COMP-027561,AMD-BIN-0318,AMD-Z-18,Nikol,2025-09-01 12:43:49,2025-09-01,Mixed,15.61,3.55,9.68,0.37,63.78,7.01,91.86,AMD-COL-0129890,image_classifier,0.818,train
AMD-COMP-021138,AMD-BIN-0241,AMD-Z-13,Vasna,2025-09-01 12:43:50,2025-09-01,Mixed,27.64,1.26,4.03,3.34,52.69,11.04,238.12,AMD-COL-0099689,sensor_estimate,0.619,train
AMD-COMP-000511,AMD-BIN-0007,AMD-Z-01,Navrangpura,2025-09-01 12:44:23,2025-09-01,Organic,13.99,21.34,3.62,3.14,54.93,2.98,369.58,AMD-COL-0002624,image_classifier,0.888,train
AMD-COMP-011430,AMD-BIN-0125,AMD-Z-07,Bopal,2025-09-01 12:45:21,2025-09-01,Mixed,8.23,10.78,0.1,1.69,68.16,11.04,71.26,AMD-COL-0054315,sensor_estimate,0.79,train
AMD-COMP-028363,AMD-BIN-0328,AMD-Z-18,Nikol,2025-09-01 12:45:30,2025-09-01,Mixed,5.9,5.99,0.05,5.23,76.49,6.34,365.26,AMD-COL-0133594,image_classifier,0.794,train
AMD-COMP-015366,AMD-BIN-0175,AMD-Z-09,Chandkheda,2025-09-01 12:47:06,2025-09-01,Dry,33.08,17.05,0.05,4.66,17.46,27.7,170.34,AMD-COL-0072749,image_classifier,0.709,train
AMD-COMP-036628,AMD-BIN-0412,AMD-Z-23,Ranip,2025-09-01 12:47:20,2025-09-01,Dry,23.47,17.11,1.62,16.71,19.4,21.69,98.59,AMD-COL-0172134,image_classifier,0.888,train
AMD-COMP-001088,AMD-BIN-0015,AMD-Z-01,Navrangpura,2025-09-01 12:48:02,2025-09-01,Dry,40.75,36.28,0.19,8.07,1.8,12.91,365.47,AMD-COL-0005255,manual_audit,0.963,train
AMD-COMP-045558,AMD-BIN-0509,AMD-Z-28,Relief Road,2025-09-01 12:49:23,2025-09-01,Mixed,7.31,9.42,2.69,1.32,73.98,5.28,188.74,AMD-COL-0213459,image_classifier,0.793,train
AMD-COMP-011895,AMD-BIN-0131,AMD-Z-07,Bopal,2025-09-01 12:49:47,2025-09-01,Organic,4.44,2.29,0.96,0.33,87.63,4.35,293.7,AMD-COL-0056505,sensor_estimate,0.755,train
AMD-COMP-030103,AMD-BIN-0349,AMD-Z-19,Vastral,2025-09-01 12:50:44,2025-09-01,Mixed,12.11,8.87,3.61,2.06,58.4,14.95,130.61,AMD-COL-0141528,image_classifier,0.919,train
AMD-COMP-035455,AMD-BIN-0398,AMD-Z-22,Vatva,2025-09-01 12:51:21,2025-09-01,Commercial,34.6,20.54,3.58,7.02,15.98,18.28,197.42,AMD-COL-0166600,manual_audit,0.871,train
AMD-COMP-055336,AMD-BIN-0595,AMD-Z-33,Wadaj,2025-09-01 12:51:36,2025-09-01,Dry,34.79,16.54,6.17,10.87,8.43,23.2,23.77,AMD-COL-0259973,image_classifier,0.855,train
AMD-COMP-000152,AMD-BIN-0003,AMD-Z-01,Navrangpura,2025-09-01 12:51:51,2025-09-01,Mixed,26.15,18.19,2.31,6.3,31.41,15.64,107.04,AMD-COL-0000743,sensor_estimate,0.762,train
AMD-COMP-025356,AMD-BIN-0290,AMD-Z-16,Memnagar,2025-09-01 13:04:43,2025-09-01,Commercial,15.18,11.9,0.05,5.63,45.33,21.91,131.63,AMD-COL-0119916,image_classifier,0.717,train
AMD-COMP-054892,AMD-BIN-0589,AMD-Z-33,Wadaj,2025-09-01 13:44:42,2025-09-01,Recyclable,41.48,22.64,3.32,9.47,10.38,12.71,55.18,AMD-COL-0257936,image_classifier,0.825,train
AMD-COMP-015239,AMD-BIN-0173,AMD-Z-09,Chandkheda,2025-09-01 13:49:12,2025-09-01,Organic,4.06,11.37,1.19,0.05,75.54,7.79,38.74,AMD-COL-0072200,sensor_estimate,0.613,train
AMD-COMP-051542,AMD-BIN-0556,AMD-Z-31,Dariyapur,2025-09-01 13:52:11,2025-09-01,Mixed,7.32,5.76,2.19,0.05,73.75,10.93,60.13,AMD-COL-0242097,manual_audit,0.988,train
AMD-COMP-009252,AMD-BIN-0098,AMD-Z-05,Prahlad Nagar,2025-09-01 14:37:06,2025-09-01,Commercial,20.21,39.71,2.9,6.16,18.25,12.77,193.92,AMD-COL-0044133,sensor_estimate,0.839,train
AMD-COMP-054936,AMD-BIN-0590,AMD-Z-33,Wadaj,2025-09-01 14:39:37,2025-09-01,Mixed,16.37,7.04,0.05,1.34,66.62,8.58,410.39,AMD-COL-0258133,manual_audit,0.904,train
AMD-COMP-026554,AMD-BIN-0305,AMD-Z-17,Isanpur,2025-09-01 14:44:54,2025-09-01,Commercial,9.42,4.26,3.58,5.88,52.36,24.5,97.01,AMD-COL-0125081,manual_audit,0.878,train
AMD-COMP-022562,AMD-BIN-0257,AMD-Z-14,Shahibaug,2025-09-01 14:49:03,2025-09-01,Mixed,17.64,6.74,2.67,4.96,51.84,16.15,347.68,AMD-COL-0106528,image_classifier,0.702,train
AMD-COMP-041407,AMD-BIN-0469,AMD-Z-26,Ashram Road,2025-09-01 15:12:44,2025-09-01,Dry,27.43,42.24,5.16,3.04,6.83,15.3,349.86,AMD-COL-0194213,sensor_estimate,0.712,train
AMD-COMP-001407,AMD-BIN-0018,AMD-Z-01,Navrangpura,2025-09-01 15:30:14,2025-09-01,Dry,25.27,39.49,6.51,9.45,5.36,13.92,35.8,AMD-COL-0006758,sensor_estimate,0.661,train
AMD-COMP-002443,AMD-BIN-0028,AMD-Z-02,Vastrapur,2025-09-02 00:04:56,2025-09-02,Mixed,21.04,12.94,0.05,1.78,44.1,20.09,116.58,AMD-COL-0011665,sensor_estimate,0.729,train
AMD-COMP-044065,AMD-BIN-0496,AMD-Z-28,Relief Road,2025-09-02 00:05:00,2025-09-02,Organic,3.99,1.51,0.05,0.05,90.85,3.55,122.48,AMD-COL-0206369,image_classifier,0.745,train
AMD-COMP-040934,AMD-BIN-0464,AMD-Z-26,Ashram Road,2025-09-02 00:06:42,2025-09-02,Recyclable,34.43,37.73,8.95,11.73,2.2,4.96,687.49,AMD-COL-0191869,image_classifier,0.83,train
AMD-COMP-007797,AMD-BIN-0083,AMD-Z-04,Bodakdev,2025-09-02 00:08:02,2025-09-02,Mixed,18.61,20.41,1.41,8.84,42.2,8.53,264.45,AMD-COL-0037240,manual_audit,0.989,train
AMD-COMP-032007,AMD-BIN-0364,AMD-Z-20,Naroda,2025-09-02 00:10:47,2025-09-02,Recyclable,38.4,19.42,22.31,6.52,3.09,10.26,74.43,AMD-COL-0150380,image_classifier,0.794,train
AMD-COMP-052595,AMD-BIN-0565,AMD-Z-31,Dariyapur,2025-09-02 00:11:01,2025-09-02,Organic,6.18,2.39,0.05,2.75,86.97,1.66,450.37,AMD-COL-0247090,image_classifier,0.834,train
AMD-COMP-047046,AMD-BIN-0520,AMD-Z-29,Shahpur,2025-09-02 00:11:58,2025-09-02,Commercial,18.76,3.79,5.1,6.42,58.62,7.31,380.03,AMD-COL-0220443,image_classifier,0.723,train
AMD-COMP-051543,AMD-BIN-0556,AMD-Z-31,Dariyapur,2025-09-02 00:12:46,2025-09-02,Mixed,13.17,4.98,2.03,0.05,75.54,4.23,70.39,AMD-COL-0242098,image_classifier,0.943,train
AMD-COMP-005415,AMD-BIN-0061,AMD-Z-03,Satellite,2025-09-02 00:14:15,2025-09-02,Mixed,21.18,22.02,3.73,9.87,28.37,14.83,442.16,AMD-COL-0025719,image_classifier,0.84,train
AMD-COMP-001181,AMD-BIN-0016,AMD-Z-01,Navrangpura,2025-09-02 00:14:47,2025-09-02,Organic,9.64,10.24,0.05,0.05,72.03,7.99,180.73,AMD-COL-0005635,image_classifier,0.793,train
AMD-COMP-001881,AMD-BIN-0022,AMD-Z-01,Navrangpura,2025-09-02 00:15:08,2025-09-02,Organic,9.96,12.1,0.28,2.64,63.15,11.87,459.3,AMD-COL-0008953,image_classifier,0.882,train
AMD-COMP-052837,AMD-BIN-0567,AMD-Z-31,Dariyapur,2025-09-02 00:15:09,2025-09-02,Organic,1.53,1.22,0.68,0.05,94.57,1.95,483.48,AMD-COL-0248212,sensor_estimate,0.584,train
AMD-COMP-035456,AMD-BIN-0398,AMD-Z-22,Vatva,2025-09-02 00:15:14,2025-09-02,Commercial,40.38,17.96,5.98,5.67,9.12,20.89,190.6,AMD-COL-0166601,image_classifier,0.709,train
AMD-COMP-044308,AMD-BIN-0498,AMD-Z-28,Relief Road,2025-09-02 00:17:07,2025-09-02,Mixed,16.25,6.96,0.46,2.91,65.23,8.19,129.66,AMD-COL-0207492,image_classifier,0.886,train
AMD-COMP-030185,AMD-BIN-0350,AMD-Z-20,Naroda,2025-09-02 00:20:02,2025-09-02,Mixed,21.6,16.14,11.63,7.75,24.86,18.02,565.31,AMD-COL-0141894,manual_audit,0.877,train
AMD-COMP-004714,AMD-BIN-0054,AMD-Z-03,Satellite,2025-09-02 00:23:56,2025-09-02,Dry,38.45,33.35,2.15,6.44,16.14,3.47,471.59,AMD-COL-0022355,image_classifier,0.814,train
AMD-COMP-047520,AMD-BIN-0524,AMD-Z-29,Shahpur,2025-09-02 00:26:38,2025-09-02,Organic,2.26,0.05,0.26,2.2,90.31,4.92,622.89,AMD-COL-0222701,image_classifier,0.937,train
AMD-COMP-049727,AMD-BIN-0541,AMD-Z-30,Jamalpur,2025-09-02 00:28:28,2025-09-02,Dry,32.7,7.5,1.52,9.87,20.62,27.79,887.39,AMD-COL-0233397,image_classifier,0.887,train
AMD-COMP-007967,AMD-BIN-0084,AMD-Z-04,Bodakdev,2025-09-02 00:28:43,2025-09-02,Mixed,17.66,21.61,1.07,5.91,34.1,19.65,217.5,AMD-COL-0037963,sensor_estimate,0.582,train
AMD-COMP-009253,AMD-BIN-0098,AMD-Z-05,Prahlad Nagar,2025-09-02 00:29:26,2025-09-02,Commercial,32.2,25.83,2.8,8.42,22.05,8.7,293.69,AMD-COL-0044134,sensor_estimate,0.805,train
AMD-COMP-051704,AMD-BIN-0557,AMD-Z-31,Dariyapur,2025-09-02 00:30:30,2025-09-02,Organic,1.83,0.4,0.05,0.05,89.01,8.66,450.43,AMD-COL-0242830,sensor_estimate,0.62,train
AMD-COMP-016182,AMD-BIN-0188,AMD-Z-10,Motera,2025-09-02 00:30:47,2025-09-02,Organic,3.26,3.9,0.35,0.52,85.64,6.33,99.53,AMD-COL-0076449,manual_audit,0.864,train
AMD-COMP-050405,AMD-BIN-0547,AMD-Z-30,Jamalpur,2025-09-02 00:31:17,2025-09-02,Organic,7.33,2.97,0.22,2.1,87.33,0.05,363.4,AMD-COL-0236564,image_classifier,0.872,train
AMD-COMP-035058,AMD-BIN-0395,AMD-Z-22,Vatva,2025-09-02 00:31:54,2025-09-02,Dry,30.64,22.22,10.88,10.42,5.81,20.03,442.55,AMD-COL-0164776,image_classifier,0.859,train
AMD-COMP-049062,AMD-BIN-0536,AMD-Z-30,Jamalpur,2025-09-02 00:32:01,2025-09-02,Organic,4.51,0.05,0.08,1.0,91.8,2.56,275.55,AMD-COL-0230104,sensor_estimate,0.775,train
AMD-COMP-031417,AMD-BIN-0360,AMD-Z-20,Naroda,2025-09-02 00:34:50,2025-09-02,Dry,37.31,16.78,10.03,4.97,5.57,25.34,1108.23,AMD-COL-0147748,sensor_estimate,0.631,train
AMD-COMP-036901,AMD-BIN-0416,AMD-Z-23,Ranip,2025-09-02 00:36:47,2025-09-02,Mixed,9.61,7.39,5.67,2.13,67.14,8.06,43.05,AMD-COL-0173253,image_classifier,0.739,train
AMD-COMP-027926,AMD-BIN-0322,AMD-Z-18,Nikol,2025-09-02 00:36:53,2025-09-02,Recyclable,47.67,34.36,5.65,1.83,3.8,6.69,126.22,AMD-COL-0131572,image_classifier,0.794,train
AMD-COMP-050873,AMD-BIN-0551,AMD-Z-30,Jamalpur,2025-09-02 00:37:17,2025-09-02,Mixed,11.02,6.07,0.99,0.05,70.56,11.31,296.19,AMD-COL-0238803,image_classifier,0.853,train
AMD-COMP-053977,AMD-BIN-0577,AMD-Z-32,Saraspur,2025-09-02 00:38:03,2025-09-02,Organic,13.29,2.49,2.72,1.88,61.04,18.58,208.78,AMD-COL-0253516,sensor_estimate,0.68,train
AMD-COMP-026666,AMD-BIN-0307,AMD-Z-17,Isanpur,2025-09-02 00:39:40,2025-09-02,Mixed,3.16,4.12,5.23,3.72,70.37,13.4,249.11,AMD-COL-0125639,image_classifier,0.761,train
AMD-COMP-051865,AMD-BIN-0558,AMD-Z-31,Dariyapur,2025-09-02 00:44:02,2025-09-02,Mixed,3.51,4.16,1.29,5.2,76.38,9.46,89.59,AMD-COL-0243568,image_classifier,0.71,train
AMD-COMP-027562,AMD-BIN-0318,AMD-Z-18,Nikol,2025-09-02 00:44:07,2025-09-02,Mixed,9.91,9.43,3.97,0.05,68.0,8.64,106.48,AMD-COL-0129891,sensor_estimate,0.83,train
AMD-COMP-004577,AMD-BIN-0053,AMD-Z-03,Satellite,2025-09-02 00:44:59,2025-09-02,Organic,11.94,6.52,3.46,4.22,64.88,8.98,121.42,AMD-COL-0021636,sensor_estimate,0.826,train
AMD-COMP-048532,AMD-BIN-0532,AMD-Z-30,Jamalpur,2025-09-02 00:47:26,2025-09-02,Mixed,8.62,2.95,0.28,2.14,77.35,8.66,1045.4,AMD-COL-0227507,image_classifier,0.834,train
AMD-COMP-023532,AMD-BIN-0268,AMD-Z-15,Naranpura,2025-09-02 00:48:38,2025-09-02,Organic,4.78,0.05,0.46,3.92,83.65,7.14,63.53,AMD-COL-0111166,image_classifier,0.79,train
AMD-COMP-006305,AMD-BIN-0070,AMD-Z-04,Bodakdev,2025-09-02 00:50:54,2025-09-02,Dry,42.31,25.59,0.61,8.56,6.62,16.31,96.31,AMD-COL-0030082,manual_audit,0.909,train
AMD-COMP-053701,AMD-BIN-0574,AMD-Z-32,Saraspur,2025-09-02 00:51:35,2025-09-02,Recyclable,36.79,25.14,13.12,12.98,4.41,7.56,340.43,AMD-COL-0252226,image_classifier,0.71,train
AMD-COMP-017773,AMD-BIN-0203,AMD-Z-11,Maninagar,2025-09-02 02:23:40,2025-09-02,Commercial,18.71,9.98,1.21,2.76,55.06,12.28,370.97,AMD-COL-0083877,image_classifier,0.778,train
AMD-COMP-047371,AMD-BIN-0523,AMD-Z-29,Shahpur,2025-09-02 02:43:32,2025-09-02,Mixed,7.22,9.45,0.05,1.76,69.64,11.88,381.06,AMD-COL-0221975,sensor_estimate,0.633,train
AMD-COMP-009680,AMD-BIN-0103,AMD-Z-05,Prahlad Nagar,2025-09-02 06:15:46,2025-09-02,Commercial,29.08,28.07,1.68,5.46,24.95,10.76,421.39,AMD-COL-0046169,image_classifier,0.906,train
AMD-COMP-046023,AMD-BIN-0512,AMD-Z-28,Relief Road,2025-09-02 12:04:31,2025-09-02,Mixed,6.79,8.73,0.92,1.17,75.28,7.11,277.47,AMD-COL-0215649,image_classifier,0.722,train
AMD-COMP-053296,AMD-BIN-0570,AMD-Z-32,Saraspur,2025-09-02 12:06:26,2025-09-02,Recyclable,40.86,17.84,13.9,12.78,6.72,7.9,315.37,AMD-COL-0250374,sensor_estimate,0.754,train
AMD-COMP-040017,AMD-BIN-0455,AMD-Z-26,Ashram Road,2025-09-02 12:07:09,2025-09-02,Recyclable,35.72,28.71,13.69,12.14,5.2,4.54,771.03,AMD-COL-0187658,image_classifier,0.88,train
AMD-COMP-015154,AMD-BIN-0172,AMD-Z-09,Chandkheda,2025-09-02 12:07:10,2025-09-02,Organic,3.25,2.59,0.05,2.76,90.48,0.87,65.63,AMD-COL-0071833,image_classifier,0.797,train
AMD-COMP-023874,AMD-BIN-0272,AMD-Z-15,Naranpura,2025-09-02 12:07:37,2025-09-02,Organic,9.14,1.19,0.05,2.31,83.62,3.69,51.04,AMD-COL-0112841,image_classifier,0.908,train
AMD-COMP-023730,AMD-BIN-0270,AMD-Z-15,Naranpura,2025-09-02 12:09:07,2025-09-02,Mixed,12.59,2.47,0.05,2.5,73.74,8.65,110.54,AMD-COL-0112087,manual_audit,0.947,train
AMD-COMP-034919,AMD-BIN-0394,AMD-Z-22,Vatva,2025-09-02 12:10:26,2025-09-02,Recyclable,37.32,28.71,11.23,10.58,0.05,12.11,416.89,AMD-COL-0164047,image_classifier,0.836,train
AMD-COMP-012758,AMD-BIN-0140,AMD-Z-07,Bopal,2025-09-02 12:11:49,2025-09-02,Mixed,17.77,10.32,14.25,2.21,26.17,29.28,73.49,AMD-COL-0060487,image_classifier,0.89,train
AMD-COMP-051544,AMD-BIN-0556,AMD-Z-31,Dariyapur,2025-09-02 12:11:54,2025-09-02,Mixed,7.72,8.87,1.44,0.05,77.34,4.58,54.0,AMD-COL-0242099,manual_audit,0.977,train
AMD-COMP-024082,AMD-BIN-0274,AMD-Z-15,Naranpura,2025-09-02 12:11:58,2025-09-02,Mixed,11.82,6.26,3.12,2.03,60.77,16.0,45.23,AMD-COL-0113917,sensor_estimate,0.749,train
AMD-COMP-049575,AMD-BIN-0540,AMD-Z-30,Jamalpur,2025-09-02 12:12:23,2025-09-02,Mixed,12.08,8.1,2.99,0.56,70.56,5.71,394.07,AMD-COL-0232663,sensor_estimate,0.75,train
AMD-COMP-054616,AMD-BIN-0585,AMD-Z-33,Wadaj,2025-09-02 12:12:49,2025-09-02,Mixed,14.43,9.45,0.56,2.89,61.29,11.38,437.61,AMD-COL-0256624,sensor_estimate,0.669,train
AMD-COMP-047681,AMD-BIN-0525,AMD-Z-29,Shahpur,2025-09-02 12:13:06,2025-09-02,Commercial,16.48,13.23,1.06,1.91,53.76,13.56,419.85,AMD-COL-0223437,manual_audit,0.884,train
AMD-COMP-013814,AMD-BIN-0153,AMD-Z-08,Gota,2025-09-02 12:13:08,2025-09-02,Mixed,16.73,8.63,0.05,1.1,64.98,8.51,48.4,AMD-COL-0065454,image_classifier,0.876,train
AMD-COMP-048145,AMD-BIN-0529,AMD-Z-29,Shahpur,2025-09-02 12:13:14,2025-09-02,Dry,27.35,11.25,6.32,4.92,30.21,19.95,854.11,AMD-COL-0225667,manual_audit,0.971,train
AMD-COMP-005054,AMD-BIN-0057,AMD-Z-03,Satellite,2025-09-02 12:13:24,2025-09-02,Organic,8.16,9.64,5.87,1.75,68.28,6.3,259.22,AMD-COL-0024009,image_classifier,0.781,train
AMD-COMP-040746,AMD-BIN-0462,AMD-Z-26,Ashram Road,2025-09-02 12:13:49,2025-09-02,Dry,36.79,30.42,4.96,7.95,8.77,11.11,234.2,AMD-COL-0191101,sensor_estimate,0.736,train
AMD-COMP-050043,AMD-BIN-0543,AMD-Z-30,Jamalpur,2025-09-02 12:13:50,2025-09-02,Organic,0.05,1.13,1.31,1.36,94.26,1.89,697.22,AMD-COL-0234870,image_classifier,0.781,train
AMD-COMP-030483,AMD-BIN-0352,AMD-Z-20,Naroda,2025-09-02 12:13:54,2025-09-02,Recyclable,29.13,23.44,16.33,20.72,0.97,9.41,334.97,AMD-COL-0143337,image_classifier,0.833,train
AMD-COMP-024361,AMD-BIN-0278,AMD-Z-15,Naranpura,2025-09-02 12:15:04,2025-09-02,Recyclable,34.95,19.6,6.12,6.65,14.39,18.29,16.33,AMD-COL-0115266,image_classifier,0.745,train
AMD-COMP-037685,AMD-BIN-0428,AMD-Z-24,Sabarmati,2025-09-02 12:15:35,2025-09-02,Mixed,4.69,6.48,0.96,2.58,68.82,16.47,46.42,AMD-COL-0176773,manual_audit,0.908,train
AMD-COMP-037057,AMD-BIN-0419,AMD-Z-23,Ranip,2025-09-02 12:15:36,2025-09-02,Organic,4.15,0.05,0.71,0.05,88.9,6.14,197.71,AMD-COL-0174013,manual_audit,0.875,train
AMD-COMP-034842,AMD-BIN-0393,AMD-Z-22,Vatva,2025-09-02 12:15:38,2025-09-02,Commercial,23.0,11.38,12.0,11.88,13.82,27.92,340.79,AMD-COL-0163671,image_classifier,0.757,train
AMD-COMP-039110,AMD-BIN-0444,AMD-Z-25,Ellis Bridge,2025-09-02 12:18:42,2025-09-02,Commercial,17.97,27.53,0.48,19.79,15.95,18.28,333.88,AMD-COL-0183175,sensor_estimate,0.776,train
AMD-COMP-010203,AMD-BIN-0109,AMD-Z-06,Thaltej,2025-09-02 12:18:50,2025-09-02,Mixed,14.51,2.34,0.8,1.85,67.82,12.68,83.29,AMD-COL-0048576,manual_audit,0.922,train
AMD-COMP-027730,AMD-BIN-0319,AMD-Z-18,Nikol,2025-09-02 12:20:07,2025-09-02,Organic,8.9,0.25,0.52,0.05,83.45,6.83,33.06,AMD-COL-0130622,image_classifier,0.833,train
AMD-COMP-053899,AMD-BIN-0576,AMD-Z-32,Saraspur,2025-09-02 12:20:09,2025-09-02,Commercial,31.69,24.06,4.09,11.41,14.75,14.0,656.69,AMD-COL-0253137,sensor_estimate,0.697,train
AMD-COMP-039883,AMD-BIN-0453,AMD-Z-25,Ellis Bridge,2025-09-02 12:21:44,2025-09-02,Organic,10.31,9.43,0.05,0.05,70.84,9.32,154.33,AMD-COL-0187096,image_classifier,0.94,train
AMD-COMP-006827,AMD-BIN-0074,AMD-Z-04,Bodakdev,2025-09-02 12:22:15,2025-09-02,Organic,12.59,4.67,0.05,2.64,75.4,4.65,92.09,AMD-COL-0032607,sensor_estimate,0.794,train
AMD-COMP-034171,AMD-BIN-0385,AMD-Z-21,Odhav,2025-09-02 12:22:52,2025-09-02,Recyclable,29.91,27.34,19.23,13.5,1.75,8.27,204.43,AMD-COL-0160535,image_classifier,0.928,train
AMD-COMP-019765,AMD-BIN-0221,AMD-Z-12,Paldi,2025-09-02 12:23:15,2025-09-02,Mixed,12.33,8.47,3.98,1.22,54.84,19.16,200.07,AMD-COL-0093219,image_classifier,0.734,train
AMD-COMP-000153,AMD-BIN-0003,AMD-Z-01,Navrangpura,2025-09-02 12:23:53,2025-09-02,Mixed,19.43,18.65,3.7,7.85,37.84,12.53,112.0,AMD-COL-0000744,image_classifier,0.725,train
AMD-COMP-034314,AMD-BIN-0387,AMD-Z-21,Odhav,2025-09-02 12:24:24,2025-09-02,Recyclable,29.29,22.11,21.2,14.09,0.27,13.04,508.54,AMD-COL-0161277,image_classifier,0.898,train
AMD-COMP-003299,AMD-BIN-0039,AMD-Z-02,Vastrapur,2025-09-02 12:25:16,2025-09-02,Mixed,7.62,9.26,12.4,9.09,44.5,17.13,65.34,AMD-COL-0015702,image_classifier,0.772,train
AMD-COMP-031844,AMD-BIN-0363,AMD-Z-20,Naroda,2025-09-02 12:25:38,2025-09-02,Dry,31.68,14.48,15.26,12.9,2.99,22.69,298.99,AMD-COL-0149644,manual_audit,0.872,train
AMD-COMP-052101,AMD-BIN-0560,AMD-Z-31,Dariyapur,2025-09-02 12:26:01,2025-09-02,Mixed,10.07,4.76,0.83,3.23,71.8,9.31,462.0,AMD-COL-0244673,sensor_estimate,0.819,train
AMD-COMP-015078,AMD-BIN-0171,AMD-Z-09,Chandkheda,2025-09-02 12:26:19,2025-09-02,Organic,6.41,1.74,1.31,1.05,82.53,6.96,37.21,AMD-COL-0071466,manual_audit,0.885,train
